area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y000_004,24236,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y005_009,20588,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y010_014,18415,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y015_019,15904,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y020_024,11596,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y025_029,8204,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y030_034,6495,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y035_039,5444,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y040_044,3868,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y045_049,3139,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y050_054,2504,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y055_059,1715,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y060_064,1702,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y065_069,1201,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y070_074,977,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y075_079,611,Samburu,
KEN_2_25,KNBS Census 2019,CY2013Q2,male,Y080_999,758,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y000_004,25379,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y005_009,20596,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y010_014,17293,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y015_019,14169,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y020_024,11863,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y025_029,10152,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y030_034,8040,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y035_039,6319,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y040_044,4632,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y045_049,3258,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y050_054,2952,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y055_059,1916,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y060_064,1997,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y065_069,1214,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y070_074,1075,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y075_079,635,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,female,Y080_999,876,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y000_004,25024,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y005_009,21066,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y010_014,18891,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y015_019,16406,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y020_024,12154,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y025_029,8624,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y030_034,6807,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y035_039,5699,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y040_044,4103,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y045_049,3300,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y050_054,2635,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y055_059,1796,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y060_064,1786,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y065_069,1251,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y070_074,1012,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y075_079,625,Samburu,
KEN_2_25,KNBS Census 2019,CY2014Q2,male,Y080_999,739,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y000_004,26272,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y005_009,21117,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y010_014,17811,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y015_019,14587,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y020_024,12198,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y025_029,10558,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y030_034,8535,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y035_039,6715,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y040_044,4883,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y045_049,3431,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y050_054,3116,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y055_059,2020,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y060_064,2086,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y065_069,1264,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y070_074,1116,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y075_079,655,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,female,Y080_999,859,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y000_004,25880,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y005_009,21522,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y010_014,19365,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y015_019,16891,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y020_024,12679,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y025_029,9091,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y030_034,7122,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y035_039,5969,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y040_044,4334,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y045_049,3482,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y050_054,2769,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y055_059,1882,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y060_064,1873,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y065_069,1307,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y070_074,1049,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y075_079,643,Samburu,
KEN_2_25,KNBS Census 2019,CY2015Q2,male,Y080_999,723,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y000_004,26793,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y005_009,21692,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y010_014,18203,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y015_019,14938,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y020_024,12485,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y025_029,10829,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y030_034,8906,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y035_039,7125,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y040_044,5120,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y045_049,3602,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y050_054,3261,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y055_059,2124,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y060_064,2175,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y065_069,1312,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y070_074,1155,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y075_079,676,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,female,Y080_999,848,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y000_004,26568,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y005_009,22201,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y010_014,19849,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y015_019,17374,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y020_024,13141,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y025_029,9548,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y030_034,7476,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y035_039,6261,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y040_044,4555,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y045_049,3692,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y050_054,2911,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y055_059,1981,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y060_064,1964,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y065_069,1372,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y070_074,1092,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y075_079,666,Samburu,
KEN_2_25,KNBS Census 2019,CY2016Q2,male,Y080_999,719,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y000_004,27324,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y005_009,22284,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y010_014,18605,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y015_019,15298,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y020_024,12779,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y025_029,11107,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y030_034,9293,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y035_039,7561,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y040_044,5368,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y045_049,3782,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y050_054,3412,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y055_059,2234,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y060_064,2267,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y065_069,1361,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y070_074,1195,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y075_079,697,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,female,Y080_999,838,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y000_004,27275,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y005_009,22901,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y010_014,20346,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y015_019,17870,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y020_024,13619,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y025_029,10029,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y030_034,7848,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y035_039,6567,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y040_044,4786,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y045_049,3915,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y050_054,3061,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y055_059,2085,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y060_064,2059,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y065_069,1440,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y070_074,1138,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y075_079,689,Samburu,
KEN_2_25,KNBS Census 2019,CY2017Q2,male,Y080_999,715,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y000_004,27865,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y005_009,22891,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y010_014,19015,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y015_019,15666,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y020_024,13080,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y025_029,11393,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y030_034,9698,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y035_039,8023,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y040_044,5629,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y045_049,3970,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y050_054,3570,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y055_059,2349,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y060_064,2364,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y065_069,1413,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y070_074,1236,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y075_079,719,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,female,Y080_999,829,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y000_004,28000,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y005_009,23623,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y010_014,20855,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y015_019,18381,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y020_024,14116,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y025_029,10533,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y030_034,8239,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y035_039,6888,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y040_044,5030,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y045_049,4152,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y050_054,3218,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y055_059,2194,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y060_064,2159,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y065_069,1512,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y070_074,1185,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y075_079,714,Samburu,
KEN_2_25,KNBS Census 2019,CY2018Q2,male,Y080_999,712,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y000_004,28224,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y005_009,23511,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y010_014,19356,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y015_019,15995,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y020_024,13342,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y025_029,11562,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y030_034,9998,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y035_039,8543,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y040_044,5882,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y045_049,4166,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y050_054,3715,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y055_059,2474,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y060_064,2464,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y065_069,1465,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y070_074,1278,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y075_079,744,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,female,Y080_999,828,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y000_004,28679,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y005_009,24464,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y010_014,21359,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y015_019,18852,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y020_024,14525,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y025_029,11067,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y030_034,8656,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y035_039,7228,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y040_044,5263,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y045_049,4425,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y050_054,3383,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y055_059,2316,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y060_064,2263,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y065_069,1595,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y070_074,1238,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y075_079,744,Samburu,
KEN_2_25,KNBS Census 2019,CY2019Q2,male,Y080_999,717,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y000_004,28981,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y005_009,24155,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y010_014,19862,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y015_019,16430,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y020_024,13703,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y025_029,11985,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y030_034,10559,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y035_039,9033,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y040_044,6188,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y045_049,4376,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y050_054,3909,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y055_059,2598,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y060_064,2569,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y065_069,1521,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y070_074,1323,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y075_079,766,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,female,Y080_999,813,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y000_004,29508,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y005_009,25136,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y010_014,21912,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y015_019,19447,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y020_024,15163,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y025_029,11619,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y030_034,9079,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y035_039,7578,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y040_044,5555,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y045_049,4668,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y050_054,3557,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y055_059,2431,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y060_064,2373,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y065_069,1666,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y070_074,1285,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y075_079,765,Samburu,
KEN_2_25,KNBS Census 2019,CY2020Q2,male,Y080_999,706,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y000_004,29757,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y005_009,24818,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y010_014,20381,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y015_019,16877,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y020_024,14074,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y025_029,12424,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y030_034,11152,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y035_039,9551,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y040_044,6511,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y045_049,4597,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y050_054,4114,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y055_059,2728,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y060_064,2679,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y065_069,1580,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y070_074,1369,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y075_079,788,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,female,Y080_999,799,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y000_004,30362,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y005_009,25827,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y010_014,22479,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y015_019,20061,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y020_024,15828,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y025_029,12199,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y030_034,9522,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y035_039,7946,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y040_044,5862,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y045_049,4925,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y050_054,3740,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y055_059,2551,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y060_064,2489,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y065_069,1740,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y070_074,1333,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y075_079,788,Samburu,
KEN_2_25,KNBS Census 2019,CY2021Q2,male,Y080_999,697,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y000_004,30555,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y005_009,25498,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y010_014,20914,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y015_019,17336,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y020_024,14455,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y025_029,12879,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y030_034,11778,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y035_039,10099,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y040_044,6850,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y045_049,4830,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y050_054,4329,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y055_059,2864,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y060_064,2793,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y065_069,1640,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y070_074,1417,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y075_079,812,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,female,Y080_999,786,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y000_004,31240,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y005_009,26537,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y010_014,23060,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y015_019,20694,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y020_024,16523,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y025_029,12808,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y030_034,9987,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y035_039,8331,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y040_044,6187,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y045_049,5196,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y050_054,3933,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y055_059,2677,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y060_064,2610,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y065_069,1818,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y070_074,1383,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y075_079,810,Samburu,
KEN_2_25,KNBS Census 2019,CY2022Q2,male,Y080_999,688,Samburu,
KEN_2_25,KNBS Census 2019,CY2023Q2,female,Y000_004,31374,Samburu,
KEN_2_25,KNBS Census 2019,CY2023Q2,female,Y005_009,26197,Samburu,
