area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr,county
KEN_2_19,KNBS Census 2019,CY2010Q2,male,Y080_999,5072,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y000_004,40764,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y005_009,38650,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y010_014,37861,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y015_019,35537,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y020_024,32361,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y025_029,30804,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y030_034,27727,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y035_039,24700,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y040_044,21949,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y045_049,17756,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y050_054,13135,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y055_059,10405,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y060_064,9954,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y065_069,8027,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y070_074,6286,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y075_079,4225,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,female,Y080_999,7654,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y000_004,42537,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y005_009,39853,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y010_014,39362,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y015_019,37720,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y020_024,32377,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y025_029,27999,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y030_034,26089,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y035_039,23465,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y040_044,19910,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y045_049,16638,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y050_054,11453,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y055_059,9270,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y060_064,8812,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y065_069,6898,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y070_074,5193,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y075_079,3221,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2011Q2,male,Y080_999,4800,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y000_004,41955,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y005_009,39223,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y010_014,38257,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y015_019,35392,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y020_024,32022,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y025_029,31444,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y030_034,28629,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y035_039,25358,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y040_044,22703,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y045_049,18408,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y050_054,13937,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y055_059,10654,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y060_064,10001,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y065_069,8197,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y070_074,6392,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y075_079,4296,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,female,Y080_999,7197,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y000_004,43769,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y005_009,40346,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y010_014,39811,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y015_019,38165,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y020_024,32907,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y025_029,28639,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y030_034,26669,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y035_039,24247,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y040_044,20783,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y045_049,17312,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y050_054,12178,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y055_059,9557,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y060_064,8943,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y065_069,7081,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y070_074,5322,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y075_079,3321,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2012Q2,male,Y080_999,4589,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y000_004,43126,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y005_009,39792,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y010_014,38726,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y015_019,35405,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y020_024,31561,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y025_029,31946,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y030_034,29575,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y035_039,26063,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y040_044,23499,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y045_049,19039,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y050_054,14804,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y055_059,10982,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y060_064,10050,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y065_069,8365,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y070_074,6503,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y075_079,4378,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,female,Y080_999,6820,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y000_004,44993,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y005_009,40840,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y010_014,40271,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y015_019,38609,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y020_024,33413,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y025_029,29254,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y030_034,27246,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y035_039,25016,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y040_044,21702,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y045_049,17979,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y050_054,12960,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y055_059,9902,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y060_064,9084,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y065_069,7264,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y070_074,5452,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y075_079,3422,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2013Q2,male,Y080_999,4428,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y000_004,44279,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y005_009,40340,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y010_014,39258,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y015_019,35540,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y020_024,31083,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y025_029,32262,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y030_034,30512,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y035_039,26835,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y040_044,24302,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y045_049,19682,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y050_054,15663,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y055_059,11416,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y060_064,10136,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y065_069,8509,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y070_074,6625,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y075_079,4466,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,female,Y080_999,6509,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y000_004,46208,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y005_009,41321,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y010_014,40748,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y015_019,39054,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y020_024,33888,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y025_029,29833,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y030_034,27850,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y035_039,25755,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y040_044,22622,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y045_049,18683,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y050_054,13740,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y055_059,10332,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y060_064,9258,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y065_069,7433,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y070_074,5588,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y075_079,3523,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2014Q2,male,Y080_999,4307,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y000_004,45429,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y005_009,40838,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y010_014,39838,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y015_019,35771,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y020_024,30665,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y025_029,32362,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y030_034,31400,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y035_039,27684,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y040_044,25087,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y045_049,20366,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y050_054,16461,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y055_059,11970,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y060_064,10284,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y065_069,8620,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y070_074,6762,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y075_079,4558,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,female,Y080_999,6255,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y000_004,47440,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y005_009,41751,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y010_014,41244,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y015_019,39502,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y020_024,34320,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y025_029,30369,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y030_034,28502,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y035_039,26454,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y040_044,23507,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y045_049,19454,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y050_054,14474,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y055_059,10858,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y060_064,9482,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y065_069,7583,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y070_074,5732,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y075_079,3623,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2015Q2,male,Y080_999,4219,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y000_004,44833,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y005_009,41058,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y010_014,39562,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y015_019,35417,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y020_024,29975,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y025_029,31419,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y030_034,31277,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y035_039,27990,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y040_044,25329,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y045_049,20655,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y050_054,16761,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y055_059,12377,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y060_064,10381,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y065_069,8530,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y070_074,6757,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y075_079,4560,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,female,Y080_999,5984,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y000_004,46556,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y005_009,41725,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y010_014,40637,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y015_019,38918,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y020_024,33820,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y025_029,30028,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y030_034,28329,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y035_039,26366,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y040_044,23644,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y045_049,19752,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y050_054,14708,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y055_059,11183,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y060_064,9566,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y065_069,7529,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y070_074,5724,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y075_079,3625,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2016Q2,male,Y080_999,4086,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y000_004,44244,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y005_009,41280,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y010_014,39288,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y015_019,35066,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y020_024,29301,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y025_029,30503,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y030_034,31154,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y035_039,28299,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y040_044,25574,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y045_049,20949,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y050_054,17067,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y055_059,12798,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y060_064,10479,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y065_069,8440,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y070_074,6752,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y075_079,4561,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,female,Y080_999,5727,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y000_004,45688,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y005_009,41699,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y010_014,40038,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y015_019,38343,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y020_024,33327,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y025_029,29691,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y030_034,28157,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y035_039,26278,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y040_044,23782,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y045_049,20055,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y050_054,14945,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y055_059,11517,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y060_064,9651,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y065_069,7475,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y070_074,5717,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y075_079,3627,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2017Q2,male,Y080_999,3958,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y000_004,43663,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y005_009,41502,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y010_014,39016,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y015_019,34719,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y020_024,28643,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y025_029,29615,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y030_034,31032,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y035_039,28611,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y040_044,25821,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y045_049,21246,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y050_054,17379,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y055_059,13233,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y060_064,10578,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y065_069,8352,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y070_074,6747,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y075_079,4563,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,female,Y080_999,5483,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y000_004,44836,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y005_009,41673,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y010_014,39448,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y015_019,37777,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y020_024,32841,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y025_029,29358,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y030_034,27986,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y035_039,26191,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y040_044,23920,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y045_049,20362,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y050_054,15187,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y055_059,11861,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y060_064,9736,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y065_069,7421,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y070_074,5709,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y075_079,3629,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2018Q2,male,Y080_999,3834,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2019Q2,female,Y000_004,42217,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2019Q2,female,Y005_009,41548,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2019Q2,female,Y010_014,38383,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2019Q2,female,Y015_019,34213,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2019Q2,female,Y020_024,27843,Nyeri,,Nyeri
KEN_2_19,KNBS Census 2019,CY2019Q2,female,Y025_029,28122,Nyeri,,Nyeri
