country,est_iso2,iso3,est_iso_numeric,est_g_whoregion,year,est_e_pop_num,est_e_inc_100k,est_e_inc_100k_lo,est_e_inc_100k_hi,est_e_inc_num,est_e_inc_num_lo,est_e_inc_num_hi,est_e_tbhiv_prct,est_e_inc_tbhiv_100k,est_e_inc_tbhiv_100k_lo,est_e_inc_tbhiv_100k_hi,est_e_inc_tbhiv_num,est_e_inc_tbhiv_num_lo,est_e_inc_tbhiv_num_hi,est_e_mort_exc_tbhiv_100k,est_e_mort_exc_tbhiv_100k_lo,est_e_mort_exc_tbhiv_100k_hi,est_e_mort_exc_tbhiv_num,est_e_mort_exc_tbhiv_num_lo,est_e_mort_exc_tbhiv_num_hi,est_e_mort_tbhiv_100k,est_e_mort_tbhiv_100k_lo,est_e_mort_tbhiv_100k_hi,est_e_mort_tbhiv_num,est_e_mort_tbhiv_num_lo,est_e_mort_tbhiv_num_hi,est_e_mort_100k,est_e_mort_100k_lo,est_e_mort_100k_hi,est_e_mort_num,est_e_mort_num_lo,est_e_mort_num_hi,est_cfr,est_cfr_lo,est_cfr_hi,est_cfr_pct,est_cfr_pct_lo,est_cfr_pct_hi,est_c_newinc_100k,est_c_cdr,est_c_cdr_lo,est_c_cdr_hi,notif_iso2,notif_iso_numeric,notif_g_whoregion,notif_new_sp,notif_new_sn,notif_new_su,notif_new_ep,notif_new_oth,notif_ret_rel,notif_ret_taf,notif_ret_tad,notif_ret_oth,notif_newret_oth,notif_new_labconf,notif_new_clindx,notif_ret_rel_labconf,notif_ret_rel_clindx,notif_ret_rel_ep,notif_ret_nrel,notif_notif_foreign,notif_c_newinc,notif_new_sp_m04,notif_new_sp_m514,notif_new_sp_m014,notif_new_sp_m1524,notif_new_sp_m2534,notif_new_sp_m3544,notif_new_sp_m4554,notif_new_sp_m5564,notif_new_sp_m65,notif_new_sp_mu,notif_new_sp_f04,notif_new_sp_f514,notif_new_sp_f014,notif_new_sp_f1524,notif_new_sp_f2534,notif_new_sp_f3544,notif_new_sp_f4554,notif_new_sp_f5564,notif_new_sp_f65,notif_new_sp_fu,notif_new_sn_m04,notif_new_sn_m514,notif_new_sn_m014,notif_new_sn_m1524,notif_new_sn_m2534,notif_new_sn_m3544,notif_new_sn_m4554,notif_new_sn_m5564,notif_new_sn_m65,notif_new_sn_m15plus,notif_new_sn_mu,notif_new_sn_f04,notif_new_sn_f514,notif_new_sn_f014,notif_new_sn_f1524,notif_new_sn_f2534,notif_new_sn_f3544,notif_new_sn_f4554,notif_new_sn_f5564,notif_new_sn_f65,notif_new_sn_f15plus,notif_new_sn_fu,notif_new_ep_m514,notif_new_ep_m014,notif_new_ep_m1524,notif_new_ep_m2534,notif_new_ep_m3544,notif_new_ep_m4554,notif_new_ep_m5564,notif_new_ep_m65,notif_new_ep_m15plus,notif_new_ep_mu,notif_new_ep_f04,notif_new_ep_f514,notif_new_ep_f014,notif_new_ep_f1524,notif_new_ep_f2534,notif_new_ep_f3544,notif_new_ep_f4554,notif_new_ep_f5564,notif_new_ep_f65,notif_new_ep_f15plus,notif_new_ep_fu,notif_rel_in_agesex_flg,notif_agegroup_option,notif_newrel_m04,notif_newrel_m59,notif_newrel_m1014,notif_newrel_m514,notif_newrel_m014,notif_newrel_m1519,notif_newrel_m2024,notif_newrel_m1524,notif_newrel_m2534,notif_newrel_m3544,notif_newrel_m4554,notif_newrel_m5564,notif_newrel_m65,notif_newrel_m15plus,notif_newrel_mu,notif_newrel_f04,notif_newrel_f59,notif_newrel_f1014,notif_newrel_f514,notif_newrel_f014,notif_newrel_f1519,notif_newrel_f2024,notif_newrel_f1524,notif_newrel_f2534,notif_newrel_f3544,notif_newrel_f4554,notif_newrel_f5564,notif_newrel_f65,notif_newrel_f15plus,notif_newrel_fu,notif_rdx_data_available,notif_newinc_rdx,notif_newinc_pulm_labconf_rdx,notif_newinc_pulm_clindx_rdx,notif_newinc_ep_rdx,notif_nrr,notif_nrr_tx,notif_rdst_new,notif_rdst_ret,notif_rdst_unk,notif_conf_rrmdr,notif_conf_mdr,notif_rr_sldst,notif_all_conf_xdr,notif_conf_rr_nfqr,notif_conf_rr_fqr,notif_unconf_rrmdr_tx,notif_conf_rrmdr_tx,notif_rrmdr_014_tx,notif_rr_nfqr_014_tx,notif_unconf_mdr_tx,notif_conf_mdr_tx,notif_conf_xdr_tx,notif_unconf_rr_nfqr_tx,notif_conf_rr_nfqr_tx,notif_conf_rr_fqr_tx,notif_nrr_hpmz_used,notif_nrr_2hrze2hr_used,notif_nrr_2hrze2hr_tx,notif_mdrxdr_bpalm_used,notif_mdrxdr_bdq_used,notif_mdrxdr_bdq_tx,notif_mdrxdr_alloral_used,notif_mdrxdr_alloral_tx,notif_mdrxdr_dlm_used,notif_mdrxdr_dlm_tx,notif_mdr_shortreg_used,notif_mdr_shortreg_tx,notif_mdr_tx_adverse_events,notif_mdr_alloral_short_used,notif_mdr_alloral_short_tx,notif_dr_6m_used,notif_dr_6m_tx,notif_dr_9m_used,notif_dr_9m_tx,notif_dr_18mplus_used,notif_dr_18mplus_tx,notif_mdr_tx_adsm,notif_newrel_tbhiv_flg,notif_newrel_hivtest,notif_newrel_hivpos,notif_newrel_art,notif_tbhiv_014_flg,notif_newrel_hivtest_014,notif_newrel_hivpos_014,notif_newrel_art_014,notif_hivtest,notif_hivtest_pos,notif_hiv_cpt,notif_hiv_art,notif_hiv_tbscr,notif_hiv_reg,notif_hiv_ipt,notif_hiv_reg_new,notif_hiv_ipt_reg_all,notif_hiv_reg_all,notif_hiv_tbdetect,notif_hiv_reg_new2,notif_hiv_elig_all_tpt,notif_hiv_elig_all,notif_hiv_elig_new_tpt,notif_hiv_elig_new,notif_hiv_all_tpt,notif_hiv_all,notif_hiv_new_tpt,notif_hiv_new,notif_hiv_all_tpt_completed,notif_hiv_all_tpt_started,outc_iso2,outc_iso_numeric,outc_g_whoregion,outc_rep_meth,outc_new_sp_coh,outc_new_sp_cur,outc_new_sp_cmplt,outc_new_sp_died,outc_new_sp_fail,outc_new_sp_def,outc_c_new_sp_tsr,outc_new_snep_coh,outc_new_snep_cmplt,outc_new_snep_died,outc_new_snep_fail,outc_new_snep_def,outc_c_new_snep_tsr,outc_ret_coh,outc_ret_cur,outc_ret_cmplt,outc_ret_died,outc_ret_fail,outc_ret_def,outc_hiv_new_sp_coh,outc_hiv_new_sp_cur,outc_hiv_new_sp_cmplt,outc_hiv_new_sp_died,outc_hiv_new_sp_fail,outc_hiv_new_sp_def,outc_hiv_new_snep_coh,outc_hiv_new_snep_cmplt,outc_hiv_new_snep_died,outc_hiv_new_snep_fail,outc_hiv_new_snep_def,outc_hiv_ret_coh,outc_hiv_ret_cur,outc_hiv_ret_cmplt,outc_hiv_ret_died,outc_hiv_ret_fail,outc_hiv_ret_def,outc_rel_with_new_flg,outc_used_2021_defs_flg,outc_newrel_coh,outc_newrel_succ,outc_newrel_fail,outc_newrel_died,outc_newrel_lost,outc_c_new_tsr,outc_ret_nrel_coh,outc_ret_nrel_succ,outc_ret_nrel_fail,outc_ret_nrel_died,outc_ret_nrel_lost,outc_c_ret_tsr,outc_tbhiv_coh,outc_tbhiv_succ,outc_tbhiv_fail,outc_tbhiv_died,outc_tbhiv_lost,outc_c_tbhiv_tsr,outc_mdr_coh,outc_mdr_succ,outc_mdr_fail,outc_mdr_died,outc_mdr_lost,outc_xdr_coh,outc_xdr_succ,outc_xdr_fail,outc_xdr_died,outc_xdr_lost
Kenya,KE,KEN,404.0,AFR,2009,40408892.0,566.0,169.0,1200.0,229000.0,68000.0,484000.0,44.0,249.0,71.0,535.0,101000.0,29000.0,216000.0,80.0,45.0,125.0,32000.0,18000.0,51000.0,117.0,37.0,243.0,47000.0,15000.0,98000.0,197.0,101.0,324.0,79000.0,41000.0,131000.0,0.43,0.09,0.81,43.0,9.0,81.0,255.0,45.0,21.0,150.0,KE,404,AFR,37402.0,32787.0,11727.0,17438.0,,3643.0,182.0,,6886.0,,37402.0,,,,,,,102997.0,48.0,422.0,470.0,4667.0,8081.0,5067.0,2565.0,1030.0,659.0,0.0,56.0,606.0,662.0,4306.0,5387.0,2512.0,1104.0,540.0,352.0,0.0,334.0,921.0,1255.0,2363.0,4789.0,4109.0,2404.0,1274.0,1130.0,16069.0,0.0,324.0,948.0,1272.0,2533.0,4921.0,3303.0,1550.0,977.0,707.0,13991.0,0.0,898.0,1638.0,1366.0,2366.0,2006.0,1110.0,508.0,407.0,7763.0,0.0,547.0,799.0,1346.0,1412.0,2394.0,1491.0,730.0,361.0,303.0,6691.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96676.0,42294.0,38989.0,14250.0,14116.0,,,,,,,,,,,,,,,,,,KE,404.0,AFR,100.0,37402.0,29257.0,2855.0,1357.0,224.0,2287.0,86.0,61952.0,51011.0,3893.0,,4504.0,82.0,4859.0,3419.0,390.0,379.0,174.0,316.0,10781.0,7986.0,808.0,733.0,76.0,720.0,26607.0,21828.0,1995.0,,1784.0,1790.0,1341.0,97.0,157.0,23.0,104.0,,,,,,,,84.0,,,,,,78.0,,,,,,82.0,89.0,61.0,0.0,19.0,9.0,1.0,0.0,0.0,1.0,0.0
Kenya,KE,KEN,404.0,AFR,2010,41598564.0,531.0,174.0,1080.0,221000.0,73000.0,449000.0,41.0,218.0,69.0,451.0,91000.0,29000.0,188000.0,79.0,44.0,124.0,33000.0,18000.0,52000.0,102.0,35.0,205.0,43000.0,14000.0,85000.0,181.0,99.0,288.0,75000.0,41000.0,120000.0,0.41,0.1,0.77,41.0,10.0,77.0,239.0,45.0,22.0,140.0,KE,404,AFR,36260.0,31842.0,10120.0,17382.0,0.0,3668.0,245.0,1502.0,5064.0,0.0,40173.0,,,,,,,99272.0,26.0,331.0,357.0,4698.0,7945.0,5077.0,2509.0,994.0,658.0,,17.0,532.0,549.0,4044.0,5112.0,2372.0,1056.0,544.0,345.0,,211.0,827.0,1038.0,2189.0,4427.0,4131.0,2491.0,1363.0,1291.0,15892.0,,198.0,846.0,1044.0,2410.0,4640.0,3156.0,1767.0,1047.0,848.0,13868.0,,783.0,1485.0,1341.0,2383.0,1975.0,1101.0,536.0,511.0,7847.0,,535.0,713.0,1248.0,1375.0,2368.0,1567.0,743.0,396.0,353.0,6802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,0.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96930.0,40069.0,39952.0,19331.0,,,,,,,,,,,,,,,,,,,KE,404.0,AFR,100.0,36260.0,29262.0,2344.0,1188.0,294.0,1855.0,87.0,53702.0,45526.0,3069.0,0.0,3209.0,85.0,4333.0,3176.0,259.0,260.0,110.0,352.0,10309.0,7830.0,729.0,662.0,96.0,584.0,21772.0,17940.0,1695.0,0.0,1319.0,1854.0,1318.0,143.0,162.0,30.0,132.0,,,,,,,,86.0,,,,,,79.0,,,,,,82.0,96.0,79.0,0.0,12.0,5.0,1.0,0.0,0.0,1.0,0.0
Kenya,KE,KEN,404.0,AFR,2011,42758459.0,506.0,177.0,1000.0,217000.0,76000.0,429000.0,39.0,199.0,67.0,402.0,85000.0,29000.0,172000.0,77.0,43.0,121.0,33000.0,19000.0,52000.0,93.0,34.0,183.0,40000.0,14000.0,78000.0,171.0,96.0,266.0,73000.0,41000.0,114000.0,0.4,0.11,0.74,40.0,11.0,74.0,228.0,45.0,23.0,130.0,KE,404,AFR,37085.0,30394.0,9416.0,17069.0,0.0,3356.0,263.0,,6398.0,0.0,37085.0,,,,,,,97320.0,19.0,337.0,356.0,4773.0,8376.0,5201.0,2660.0,1045.0,665.0,0.0,26.0,603.0,629.0,4183.0,4917.0,2434.0,1025.0,477.0,344.0,0.0,180.0,820.0,1000.0,2279.0,4279.0,3957.0,2453.0,1296.0,1220.0,15484.0,,148.0,860.0,1008.0,2309.0,4162.0,2979.0,1641.0,996.0,815.0,12902.0,,833.0,1498.0,1375.0,2317.0,2007.0,1140.0,571.0,471.0,7881.0,0.0,559.0,738.0,1297.0,1339.0,2193.0,1450.0,689.0,387.0,335.0,6393.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,0.0,156.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97136.0,38175.0,37147.0,24497.0,,,,,,,,,,,,,,,,,,,KE,404.0,AFR,102.0,36717.0,30409.0,1973.0,1208.0,314.0,1639.0,88.0,45517.0,38904.0,2793.0,0.0,2232.0,85.0,7235.0,5536.0,396.0,285.0,276.0,508.0,9767.0,7345.0,671.0,750.0,142.0,471.0,21328.0,17525.0,1805.0,0.0,1146.0,4001.0,1143.0,1976.0,419.0,31.0,260.0,,,,,,,,87.0,,,,,,82.0,,,,,,82.0,122.0,86.0,0.0,11.0,4.0,,,,,
Kenya,KE,KEN,404.0,AFR,2012,43888296.0,471.0,181.0,897.0,207000.0,79000.0,394000.0,38.0,179.0,66.0,348.0,79000.0,29000.0,153000.0,74.0,41.0,115.0,32000.0,18000.0,51000.0,84.0,33.0,159.0,37000.0,14000.0,70000.0,158.0,92.0,240.0,69000.0,41000.0,105000.0,0.39,0.12,0.7,39.0,12.0,70.0,212.0,45.0,24.0,120.0,KE,404,AFR,36937.0,28574.0,8123.0,15934.0,0.0,3419.0,326.0,1408.0,4428.0,0.0,36937.0,,,,,,0.0,92987.0,15.0,378.0,393.0,4893.0,8149.0,5302.0,2493.0,1099.0,669.0,,25.0,578.0,603.0,4097.0,4975.0,2363.0,993.0,529.0,379.0,,111.0,831.0,942.0,2079.0,4012.0,3699.0,2235.0,1317.0,1279.0,14621.0,0.0,135.0,830.0,965.0,2149.0,3841.0,2753.0,1584.0,882.0,841.0,12050.0,0.0,709.0,1315.0,1272.0,2159.0,1779.0,1036.0,539.0,458.0,7243.0,0.0,460.0,690.0,1150.0,1227.0,2091.0,1394.0,731.0,415.0,368.0,6226.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,,,,,,8.0,194.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94013.0,35716.0,35495.0,31691.0,,,,,,,,,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,98443.0,84195.0,222.0,5455.0,4923.0,86.0,5316.0,4173.0,0.0,527.0,388.0,78.0,35717.0,29711.0,72.0,3185.0,1827.0,83.0,197.0,164.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0
Kenya,KE,KEN,404.0,AFR,2013,44986784.0,443.0,182.0,816.0,199000.0,82000.0,367000.0,37.0,166.0,65.0,313.0,75000.0,29000.0,141000.0,70.0,39.0,109.0,31000.0,18000.0,49000.0,78.0,32.0,143.0,35000.0,14000.0,64000.0,148.0,89.0,221.0,66000.0,40000.0,99000.0,0.38,0.12,0.68,38.0,12.0,68.0,200.0,45.0,24.0,110.0,KE,404,AFR,,,,14478.0,,,,,,,34686.0,32153.0,4632.0,3847.0,0.0,,,89796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,665.0,,,1544.0,2209.0,,,7614.0,13059.0,10306.0,5571.0,2776.0,2387.0,41713.0,,552.0,,,1622.0,2174.0,,,6425.0,9717.0,6052.0,3002.0,1641.0,1402.0,28239.0,,,,,,,,,36.0,316.0,69.0,,102.0,,,,,,,,,0.0,290.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,84699.0,31761.0,31510.0,27431.0,,,,,,,,,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,81255.0,70171.0,174.0,4695.0,3954.0,86.0,8445.0,6607.0,53.0,709.0,754.0,78.0,31755.0,25174.0,70.0,3241.0,1646.0,79.0,266.0,219.0,1.0,28.0,14.0,1.0,0.0,0.0,0.0,0.0
Kenya,KE,KEN,404.0,AFR,2014,46051444.0,423.0,183.0,761.0,195000.0,84000.0,351000.0,36.0,150.0,62.0,277.0,69000.0,29000.0,127000.0,69.0,38.0,107.0,32000.0,18000.0,49000.0,70.0,30.0,127.0,32000.0,14000.0,58000.0,139.0,86.0,205.0,64000.0,39000.0,94000.0,0.37,0.13,0.65,37.0,13.0,65.0,191.0,45.0,25.0,100.0,KE,404,AFR,,,,14640.0,,,,,,,34997.0,30872.0,3569.0,2947.0,1000.0,1269.0,0.0,88025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2112.0,,,2267.0,4379.0,,,8609.0,15691.0,12566.0,6983.0,3235.0,2726.0,49810.0,0.0,1802.0,,,2267.0,4069.0,,,6952.0,10483.0,6577.0,3506.0,1846.0,1672.0,31036.0,0.0,,,,,,,,0.0,7436.0,0.0,173.0,123.0,,,,,0.0,544.0,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,84423.0,30002.0,29735.0,26142.0,426102.0,877995.0,,,,,,,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,89294.0,77539.0,441.0,5666.0,3693.0,87.0,227.0,178.0,18.0,6.0,16.0,78.0,30107.0,24718.0,131.0,3286.0,1192.0,82.0,251.0,180.0,1.0,43.0,13.0,1.0,1.0,0.0,0.0,0.0
Kenya,KE,KEN,404.0,AFR,2015,47088531.0,380.0,182.0,651.0,179000.0,86000.0,307000.0,33.0,126.0,58.0,222.0,60000.0,27000.0,104000.0,64.0,36.0,100.0,30000.0,17000.0,47000.0,59.0,28.0,102.0,28000.0,13000.0,48000.0,123.0,79.0,177.0,58000.0,37000.0,83000.0,0.36,0.14,0.61,36.0,14.0,61.0,173.0,45.0,27.0,95.0,KE,404,AFR,,,,13690.0,,,,,,,36817.0,24234.0,2949.0,2884.0,718.0,226.0,0.0,81292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1709.0,,,1835.0,3544.0,,,7678.0,13358.0,10594.0,5832.0,2876.0,2305.0,42643.0,0.0,1477.0,,,1738.0,3215.0,,,5953.0,8231.0,5379.0,2803.0,1536.0,1437.0,25339.0,0.0,60.0,8220.0,,,,,,5718.0,1963.0,640.0,368.0,321.0,22.0,1.0,,,0.0,368.0,,,,,0.0,,,,,,,,1.0,1.0,,,0.0,,0.0,,147.0,,,,,,,,,,,79113.0,26288.0,25030.0,,,,,,,,,,,85392.0,258763.0,,,26261.0,171453.0,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,80310.0,69975.0,426.0,4639.0,3429.0,87.0,224.0,185.0,15.0,3.0,17.0,83.0,25892.0,21296.0,118.0,2707.0,1105.0,82.0,330.0,241.0,0.0,51.0,14.0,1.0,1.0,0.0,0.0,0.0
Kenya,KE,KEN,404.0,AFR,2016,48139684.0,348.0,179.0,573.0,168000.0,86000.0,276000.0,31.0,109.0,53.0,184.0,53000.0,26000.0,89000.0,60.0,34.0,94.0,29000.0,16000.0,45000.0,51.0,25.0,85.0,24000.0,12000.0,41000.0,111.0,72.0,157.0,53000.0,35000.0,76000.0,0.35,0.15,0.58,35.0,15.0,58.0,159.0,46.0,28.0,89.0,KE,404,AFR,,,,12672.0,,,,,,,40934.0,17730.0,3280.0,1199.0,520.0,1041.0,0.0,76335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1725.0,,,1754.0,3479.0,,,8079.0,13646.0,11217.0,6413.0,3010.0,2434.0,44799.0,0.0,1510.0,,,1682.0,3192.0,,,6032.0,7871.0,5283.0,2811.0,1504.0,1364.0,24865.0,0.0,60.0,19829.0,,,,,,18375.0,2509.0,0.0,308.0,154.0,204.0,9.0,,,0.0,308.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,73056.0,22911.0,21784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,75705.0,61574.0,304.0,4196.0,3556.0,81.0,1048.0,737.0,9.0,64.0,167.0,70.0,22502.0,17256.0,76.0,2332.0,1047.0,77.0,308.0,208.0,3.0,54.0,24.0,0.0,0.0,0.0,0.0,0.0
Kenya,KE,KEN,404.0,AFR,2017,49197766.0,319.0,175.0,505.0,157000.0,86000.0,248000.0,29.0,91.0,48.0,149.0,45000.0,23000.0,73000.0,50.0,28.0,78.0,25000.0,14000.0,39000.0,38.0,20.0,60.0,18000.0,9900.0,30000.0,88.0,59.0,123.0,43000.0,29000.0,61000.0,0.3,0.14,0.48,30.0,14.0,48.0,170.0,53.0,34.0,97.0,KE,404,AFR,,,,13011.0,,,,,,,44365.0,22182.0,2510.0,1189.0,342.0,1589.0,0.0,83599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2066.0,,,1912.0,3978.0,,,9059.0,14363.0,12202.0,6987.0,3585.0,3112.0,49308.0,0.0,1837.0,,,1833.0,3670.0,,,6443.0,7952.0,5795.0,3087.0,1740.0,1626.0,26643.0,0.0,60.0,39577.0,,,,,,36650.0,2927.0,21.0,390.0,191.0,198.0,1.0,,,4.0,390.0,,,,,1.0,,,,,,,,1.0,10.0,,,1.0,2.0,1.0,112.0,,,,,,,,,,,1.0,80357.0,22992.0,21763.0,,,,,,,,,,,,,136495.0,155377.0,8155.0,155377.0,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,83088.0,69244.0,310.0,5235.0,4276.0,83.0,1583.0,1132.0,15.0,125.0,267.0,72.0,23060.0,17920.0,76.0,2720.0,1161.0,78.0,390.0,274.0,3.0,70.0,26.0,1.0,0.0,0.0,1.0,0.0
Kenya,KE,KEN,404.0,AFR,2018,50207108.0,292.0,170.0,446.0,146000.0,85000.0,224000.0,27.0,79.0,43.0,124.0,40000.0,22000.0,62000.0,38.0,22.0,59.0,19000.0,11000.0,29000.0,26.0,15.0,41.0,13000.0,7500.0,20000.0,64.0,44.0,89.0,32000.0,22000.0,45000.0,0.23,0.12,0.38,23.0,12.0,38.0,188.0,65.0,42.0,110.0,KE,404,AFR,,,,13338.0,,,,,,,44090.0,31857.0,2949.0,1895.0,405.0,1944.0,0.0,94534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2949.0,,,2296.0,5245.0,,,9547.0,15290.0,13284.0,8302.0,4187.0,4109.0,54719.0,0.0,2606.0,,,2117.0,4723.0,,,6819.0,8436.0,6288.0,3640.0,2229.0,2435.0,29847.0,0.0,60.0,44573.0,,,,,,39908.0,4638.0,27.0,465.0,103.0,125.0,1.0,,,5.0,465.0,19.0,,,,1.0,,,,,,,,1.0,46.0,,,1.0,30.0,1.0,389.0,,,,,,,,,,465.0,1.0,92447.0,24950.0,24186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,94534.0,79747.0,421.0,6250.0,5182.0,84.0,1935.0,1401.0,23.0,139.0,329.0,72.0,24521.0,19370.0,91.0,3077.0,1306.0,79.0,465.0,346.0,3.0,71.0,25.0,1.0,1.0,0.0,0.0,0.0
Kenya,KE,KEN,404.0,AFR,2019,51202835.0,267.0,163.0,396.0,137000.0,84000.0,203000.0,26.0,70.0,40.0,107.0,36000.0,21000.0,55000.0,37.0,21.0,58.0,19000.0,11000.0,30000.0,25.0,15.0,38.0,13000.0,7500.0,19000.0,62.0,42.0,86.0,32000.0,22000.0,44000.0,0.24,0.13,0.39,24.0,13.0,39.0,165.0,62.0,42.0,100.0,KE,404,AFR,,,,11724.0,,,,,,,43565.0,24351.0,2974.0,1425.0,306.0,2040.0,0.0,84345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,220.0,2595.0,814.0,1033.0,1847.0,4442.0,3203.0,5642.0,8845.0,13934.0,12604.0,7441.0,3690.0,3494.0,50008.0,0.0,2195.0,656.0,1006.0,1662.0,3857.0,2573.0,3478.0,6051.0,7490.0,5472.0,3195.0,1857.0,1973.0,26038.0,0.0,60.0,52805.0,,,,,,,,,507.0,129.0,,9.0,,,184.0,502.0,14.0,,,,9.0,,,,,,,,1.0,145.0,0.0,,,,1.0,395.0,,,,,,,,,,692.0,1.0,82905.0,21676.0,21100.0,,,,,,,,,,,124469.0,151815.0,,,6722.0,149524.0,,,,,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,84049.0,71914.0,473.0,5248.0,4520.0,86.0,2005.0,1470.0,26.0,131.0,356.0,73.0,21421.0,17211.0,91.0,2432.0,1246.0,80.0,502.0,367.0,5.0,78.0,31.0,9.0,5.0,0.0,2.0,1.0
Kenya,KE,KEN,404.0,AFR,2020,52217341.0,248.0,150.0,377.0,129000.0,79000.0,197000.0,26.0,62.0,38.0,89.0,32000.0,20000.0,47000.0,38.0,22.0,59.0,20000.0,11000.0,31000.0,22.0,14.0,34.0,12000.0,7300.0,18000.0,60.0,40.0,83.0,31000.0,21000.0,43000.0,0.25,0.13,0.41,25.0,13.0,41.0,136.0,55.0,36.0,90.0,KE,404,AFR,,,,9791.0,,,,,,,38402.0,18558.0,2980.0,1077.0,252.0,1599.0,0.0,71060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,220.0,1582.0,543.0,715.0,1258.0,2840.0,2352.0,4744.0,7096.0,12032.0,11359.0,6901.0,3558.0,3088.0,44034.0,0.0,1558.0,434.0,774.0,1208.0,2766.0,1856.0,3164.0,5020.0,6066.0,4738.0,2848.0,1667.0,1667.0,22006.0,0.0,60.0,50441.0,,,,,,,,,,,,,581.0,8.0,,,23.0,,,,,12.0,581.0,8.0,,,,,1.0,363.0,1.0,593.0,,,,,,0.0,,,,,,,,8.0,1.0,70446.0,17675.0,17158.0,1.0,5385.0,742.0,723.0,,,,,,,,,,,4143.0,124866.0,97082.0,124866.0,97082.0,124866.0,,,,,,,KE,404.0,AFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,70382.0,59734.0,403.0,5065.0,3642.0,85.0,1599.0,1150.0,25.0,103.0,296.0,72.0,17497.0,13915.0,78.0,2239.0,927.0,80.0,594.0,456.0,3.0,97.0,23.0,9.0,6.0,0.0,1.0,1.0
